seed,temperature_c,event_index,polarity,m_ff,calibration,alarm_a18,alarm_b18,alarm_a19,alarm_b19,sticky_a18,sticky_b18,sticky_a19,sticky_b19,before_a18_rise,before_a18_fall,before_b18_rise,before_b18_fall,before_a19_rise,before_a19_fall,before_b19_rise,before_b19_fall,after_a18_rise,after_a18_fall,after_b18_rise,after_b18_fall,after_a19_rise,after_a19_fall,after_b19_rise,after_b19_fall,lock_a18,lock_b18,lock_a19,lock_b19,event_count
41003,125,13,1,159,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,181
41003,125,14,0,182,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,182
41003,125,15,1,159,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,183
41003,125,16,0,182,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,184
41003,125,17,1,159,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,185
41003,125,18,0,182,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,186
41003,125,19,1,159,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,187
41003,125,20,0,182,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,188
41003,125,21,1,159,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,189
41003,125,22,0,204,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,190
41003,125,23,1,159,0,1,1,1,1,1,1,1,1,159,128,159,128,159,128,159,128,159,128,159,128,159,128,159,128,1,1,1,1,191
41004,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
41004,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
41004,-40,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
41004,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,0,0,0,0,195
41004,-40,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,196
41004,-40,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,197
41004,-40,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,198
41004,-40,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,159,187,159,187,159,187,159,1,1,1,1,199
41004,-40,0,0,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,200
41004,-40,1,1,135,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,201
41004,-40,2,0,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,202
41004,-40,3,1,135,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,186,159,187,159,186,159,1,1,1,1,203
41004,-40,4,0,182,0,0,0,0,0,0,0,0,0,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,204
41004,-40,5,1,135,0,0,0,0,0,0,0,0,0,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,205
41004,-40,6,0,182,0,0,0,0,0,0,0,0,0,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,206
41004,-40,7,1,135,0,0,0,0,0,0,0,0,0,187,159,186,159,187,159,186,159,187,159,185,159,187,159,185,159,1,1,1,1,207
41004,-40,8,0,182,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,208
41004,-40,9,1,135,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,209
41004,-40,10,0,182,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,210
41004,-40,11,1,135,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,211
41004,-40,12,0,182,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,212
41004,-40,13,1,135,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,213
41004,-40,14,0,182,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,214
41004,-40,15,1,135,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,215
41004,-40,16,0,182,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,216
41004,-40,17,1,135,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,217
41004,-40,18,0,182,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,218
41004,-40,19,1,135,0,0,0,0,0,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,219
41004,-40,20,0,159,0,1,1,1,1,0,0,0,0,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,220
41004,-40,21,1,135,0,0,0,0,0,1,1,1,1,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,221
41004,-40,22,0,182,0,0,0,0,0,1,1,1,1,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,222
41004,-40,23,1,135,0,0,0,0,0,1,1,1,1,187,159,185,159,187,159,185,159,187,159,185,159,187,159,185,159,1,1,1,1,223
41004,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
41004,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
41004,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
41004,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,0,0,0,0,227
41004,125,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,228
41004,125,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,229
41004,125,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,230
41004,125,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,159,187,159,187,159,187,159,1,1,1,1,231
41004,125,0,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,232
41004,125,1,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,233
41004,125,2,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,234
41004,125,3,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,235
41004,125,4,0,225,0,1,1,1,1,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,236
41004,125,5,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,237
41004,125,6,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,238
41004,125,7,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,239
41004,125,8,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,240
41004,125,9,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,241
41004,125,10,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,242
41004,125,11,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,243
41004,125,12,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,244
41004,125,13,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,245
41004,125,14,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,246
41004,125,15,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,247
41004,125,16,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,248
41004,125,17,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,249
41004,125,18,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,250
41004,125,19,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,251
41004,125,20,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,252
41004,125,21,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,253
41004,125,22,0,204,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,254
41004,125,23,1,182,0,0,0,0,0,1,1,1,1,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,255
41005,-40,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
41005,-40,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
41005,-40,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
41005,-40,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,0,0,0,0,259
41005,-40,-1,1,182,1,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,0,0,0,0,260
41005,-40,-1,1,159,1,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,0,0,0,0,261
41005,-40,-1,1,182,1,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,0,0,0,0,262
41005,-40,-1,1,182,1,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,204,176,204,176,204,176,204,176,1,1,1,1,263
41005,-40,0,0,182,0,0,0,0,0,0,0,0,0,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,264
41005,-40,1,1,159,0,0,0,0,0,0,0,0,0,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,265
41005,-40,2,0,182,0,0,0,0,0,0,0,0,0,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,266
41005,-40,3,1,135,0,1,1,1,1,0,0,0,0,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,267
41005,-40,4,0,204,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,268
41005,-40,5,1,159,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,269
41005,-40,6,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,270
41005,-40,7,1,159,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,271
41005,-40,8,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,272
41005,-40,9,1,159,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,273
41005,-40,10,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,274
41005,-40,11,1,159,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,275
41005,-40,12,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,276
41005,-40,13,1,135,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,277
41005,-40,14,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,278
41005,-40,15,1,159,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,279
41005,-40,16,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,280
41005,-40,17,1,159,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,281
41005,-40,18,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,282
41005,-40,19,1,159,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,283
41005,-40,20,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,284
41005,-40,21,1,135,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,285
41005,-40,22,0,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,286
41005,-40,23,1,159,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,287
41005,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
41005,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
41005,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
41005,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,0,0,0,0,291
41005,125,-1,1,182,1,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,0,0,0,0,292
41005,125,-1,1,159,1,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,0,0,0,0,293
41005,125,-1,1,182,1,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,0,0,0,0,294
41005,125,-1,1,182,1,0,0,0,0,0,0,0,0,204,0,204,0,204,0,204,0,204,176,204,176,204,176,204,176,1,1,1,1,295
41005,125,0,0,225,0,1,1,1,1,0,0,0,0,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,296
41005,125,1,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,297
41005,125,2,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,298
41005,125,3,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,299
41005,125,4,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,300
41005,125,5,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,301
41005,125,6,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,302
41005,125,7,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,303
41005,125,8,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,304
41005,125,9,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,305
41005,125,10,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,306
41005,125,11,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,307
41005,125,12,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,308
41005,125,13,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,309
41005,125,14,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,310
41005,125,15,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,311
41005,125,16,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,312
41005,125,17,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,313
41005,125,18,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,314
41005,125,19,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,315
41005,125,20,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,316
41005,125,21,1,182,0,0,0,0,0,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,317
41005,125,22,0,225,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,318
41005,125,23,1,204,0,1,1,1,1,1,1,1,1,204,176,204,176,204,176,204,176,204,176,204,176,204,176,204,176,1,1,1,1,319
41006,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
41006,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321
41006,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322
41006,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,0,0,0,0,323
41006,-40,-1,1,182,1,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,0,0,0,0,324
41006,-40,-1,1,182,1,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,0,0,0,0,325
41006,-40,-1,1,182,1,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,0,0,0,0,326
41006,-40,-1,1,182,1,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,182,182,182,182,182,182,182,182,1,1,1,1,327
41006,-40,0,0,159,0,1,1,1,1,0,0,0,0,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,328
41006,-40,1,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,329
41006,-40,2,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,330
41006,-40,3,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,331
41006,-40,4,0,182,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,332
41006,-40,5,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,333
41006,-40,6,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,334
41006,-40,7,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,335
41006,-40,8,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,336
41006,-40,9,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,337
41006,-40,10,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,338
41006,-40,11,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,339
41006,-40,12,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,340
41006,-40,13,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,341
41006,-40,14,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,342
41006,-40,15,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,343
41006,-40,16,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,344
41006,-40,17,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,345
41006,-40,18,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,346
41006,-40,19,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,347
41006,-40,20,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,348
41006,-40,21,1,135,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,349
41006,-40,22,0,159,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,350
41006,-40,23,1,159,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,351
41006,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
41006,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
41006,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
41006,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,0,0,0,0,355
41006,125,-1,1,182,1,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,0,0,0,0,356
41006,125,-1,1,182,1,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,0,0,0,0,357
41006,125,-1,1,182,1,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,182,0,0,0,0,0,358
41006,125,-1,1,182,1,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182,0,182,182,182,182,182,182,182,182,1,1,1,1,359
41006,125,0,0,204,0,1,1,1,1,0,0,0,0,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,360
41006,125,1,1,204,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,361
41006,125,2,0,204,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,362
41006,125,3,1,204,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,363
41006,125,4,0,204,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,364
41006,125,5,1,204,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,365
41006,125,6,0,204,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,366
41006,125,7,1,204,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,367
41006,125,8,0,204,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,368
41006,125,9,1,204,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,369
41006,125,10,0,204,0,1,1,1,1,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,370
41006,125,11,1,204,0,0,0,0,0,1,1,1,1,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,1,1,1,371
